"","case","year","systemic_crisis","exch_usd","domestic_debt_in_default","sovereign_external_debt_default","gdp_weighted_default","inflation_annual_cpi","independence","currency_crises","inflation_crises","period","banking_crises","region","total_crises"
"1",1,1870,4,0.052264,0,0,0,3.441455696,0,9,14,1880,4,"Algeria",31
"2",1,1871,4,0.052798,0,0,0,14.14913958,0,9,14,1880,4,"Algeria",31
"3",1,1872,4,0.052274,0,0,0,-3.718592965,0,9,14,1880,4,"Algeria",31
"4",1,1873,4,0.05168,0,0,0,11.20389701,0,9,14,1880,4,"Algeria",31
"5",1,1874,4,0.051308,0,0,0,-3.848560701,0,9,14,1880,4,"Algeria",31
"6",1,1875,4,0.051546,0,0,0,-20.92417833,0,9,14,1880,4,"Algeria",31
"7",1,1876,4,0.051867,0,0,0,-1.769547325,0,9,14,1880,4,"Algeria",31
"8",1,1877,4,0.051867,0,0,0,29.11604525,0,9,14,1880,4,"Algeria",31
"9",1,1878,4,0.051948,0,0,0,-1.492537313,0,9,14,1880,4,"Algeria",31
"10",1,1879,4,0.052029,0,0,0,-16.83135705,0,9,14,1880,4,"Algeria",31
"11",1,1880,4,0.052356,0,0,0,3.881188119,0,9,14,1880,4,"Algeria",31
"12",1,1881,4,0.052029,0,0,0,12.61913839,0,9,14,1900,4,"Algeria",31
"13",1,1882,4,0.050761,0,0,0,-12.35612729,0,9,14,1900,4,"Algeria",31
"14",1,1883,4,0.052002,0,0,0,-1.390498262,0,9,14,1900,4,"Algeria",31
"15",1,1884,4,0.052165,0,0,0,-15.94202899,0,9,14,1900,4,"Algeria",31
"16",1,1939,4,0.44903,0,0,0,9.756097561,0,9,14,1940,4,"Algeria",31
"17",1,1940,4,0.49189,0,0,0,22.22222222,0,9,14,1940,4,"Algeria",31
"18",1,1941,4,0.44937,0,0,0,16.36363636,0,9,14,1960,4,"Algeria",31
"19",1,1942,4,0.75,0,0,0,28.125,0,9,14,1960,4,"Algeria",31
"20",1,1943,4,0.5,0,0,0,46.34146341,0,9,14,1960,4,"Algeria",31
"21",1,1944,4,0.5,0,0,0,41.66666667,0,9,14,1960,4,"Algeria",31
"22",1,1945,4,1.191,0,0,0,29.41176471,0,9,14,1960,4,"Algeria",31
"23",1,1946,4,1.191,0,0,0,18.18181818,0,9,14,1960,4,"Algeria",31
"24",1,1947,4,1.193,0,0,0,69.23076923,0,9,14,1960,4,"Algeria",31
"25",1,1948,4,2.662,0,0,0,63.63636364,0,9,14,1960,4,"Algeria",31
"26",1,1949,4,3.49,0,0,0,23.61111111,0,9,14,1960,4,"Algeria",31
"27",1,1950,4,3.499,0,0,0,0,0,9,14,1960,4,"Algeria",31
"28",1,1951,4,3.5,0,0,0,6.741573034,0,9,14,1960,4,"Algeria",31
"29",1,1952,4,3.5,0,0,0,6.315789474,0,9,14,1960,4,"Algeria",31
"30",1,1953,4,3.5,0,0,0,-0.99009901,0,9,14,1960,4,"Algeria",31
"31",1,1954,4,3.5,0,0,0,1,0,9,14,1960,4,"Algeria",31
"32",1,1955,4,3.5,0,0,0,0,0,9,14,1960,4,"Algeria",31
"33",1,1956,4,3.5,0,0,0,1.98019802,0,9,14,1960,4,"Algeria",31
"34",1,1957,4,4.199,0,0,0,2.912621359,0,9,14,1960,4,"Algeria",31
"35",1,1958,4,4.906,0,0,0,12.26415094,0,9,14,1960,4,"Algeria",31
"36",1,1959,4,4.909,0,0,0,9.243697479,0,9,14,1960,4,"Algeria",31
"37",1,1960,4,4.93706,0,0,0,5.384615385,0,9,14,1960,4,"Algeria",31
"38",1,1961,4,4.93706,0,0,0,2.919708029,0,9,14,1980,4,"Algeria",31
"39",1,1968,4,4.93706,0,0,0,6.599987838,1,9,14,1980,4,"Algeria",31
"40",1,1969,4,4.93706,0,0,0,2.626631862,1,9,14,1980,4,"Algeria",31
"41",1,1970,4,4.93706,0,0,0,3.656320975,1,9,14,1980,4,"Algeria",31
"42",1,1971,4,4.644,0,0,0,6.172816266,1,9,14,1980,4,"Algeria",31
"43",1,1972,4,4.556,0,0,0,4.734228715,1,9,14,1980,4,"Algeria",31
"44",1,1973,4,4.185,0,0,0,8.961134756,1,9,14,1980,4,"Algeria",31
"45",1,1974,4,3.997,0,0,0,8.87917187,1,9,14,1980,4,"Algeria",31
"46",1,1975,4,4.125,0,0,0,12.09893382,1,9,14,1980,4,"Algeria",31
"47",1,1976,4,4.359,0,0,0,17.17351914,1,9,14,1980,4,"Algeria",31
"48",1,1977,4,4.035,0,0,0,11.45037883,1,9,14,1980,4,"Algeria",31
"49",1,1978,4,3.8345,0,0,0,9.668492611,1,9,14,1980,4,"Algeria",31
"50",1,1979,4,3.7555,0,0,0,14.60957788,1,9,14,1980,4,"Algeria",31
"51",1,1980,4,3.9715,0,0,0,9.668,1,9,14,1980,4,"Algeria",31
"52",1,1981,4,4.378,0,0,0,14.61,1,9,14,2000,4,"Algeria",31
"53",1,1982,4,4.6355,0,0,0,6.593,1,9,14,2000,4,"Algeria",31
"54",1,1983,4,4.9165,0,0,0,7.835,1,9,14,2000,4,"Algeria",31
"55",1,1984,4,5.1227,0,0,0,6.31,1,9,14,2000,4,"Algeria",31
"56",1,1985,4,4.7728,0,0,0,10.432,1,9,14,2000,4,"Algeria",31
"57",1,1986,4,4.8235,0,0,0,14.007,1,9,14,2000,4,"Algeria",31
"58",1,1987,4,4.9363,0,0,0,5.857,1,9,14,2000,4,"Algeria",31
"59",1,1988,4,6.7308,0,0,0,5.938,1,9,14,2000,4,"Algeria",31
"60",1,1989,4,8.0324,0,0,0,9.172,1,9,14,2000,4,"Algeria",31
"61",1,1990,4,12.1908,0,0,0,9.272,1,9,14,2000,4,"Algeria",31
"62",1,1991,4,21.3919,0,1,0.23,25.9,1,9,14,2000,4,"Algeria",31
"63",1,1992,4,22.7814,0,1,0.23,31.7,1,9,14,2000,4,"Algeria",31
"64",1,1993,4,24.123,0,1,0.23,20.5,1,9,14,2000,4,"Algeria",31
"65",1,1994,4,42.8925,0,1,0.23,29,1,9,14,2000,4,"Algeria",31
"66",1,1995,4,52.175,0,1,0.23,29.8,1,9,14,2000,4,"Algeria",31
"67",1,1996,4,56.1859,0,1,0.23,18.7,1,9,14,2000,4,"Algeria",31
"68",1,1997,4,58.4139,0,0,0,5.7,1,9,14,2000,4,"Algeria",31
"69",1,1998,4,60.3531,0,0,0,4.95,1,9,14,2000,4,"Algeria",31
"70",1,1999,4,69.3143,0,0,0,2.6,1,9,14,2000,4,"Algeria",31
"71",1,2000,4,75.3428,0,0,0,0.3,1,9,14,2000,4,"Algeria",31
"72",1,2001,4,77.8196,0,0,0,4.2,1,9,14,2014,4,"Algeria",31
"73",1,2002,4,79.7234,0,0,0,1.43,1,9,14,2014,4,"Algeria",31
"74",1,2003,4,72.6128,0,0,0,4.259,1,9,14,2014,4,"Algeria",31
"75",1,2004,4,72.6137,0,0,0,3.972,1,9,14,2014,4,"Algeria",31
"76",1,2005,4,73.3799,0,0,0,1.382,1,9,14,2014,4,"Algeria",31
"77",1,2006,4,71.1582,0,0,0,2.315,1,9,14,2014,4,"Algeria",31
"78",1,2007,4,66.8299,0,0,0,3.674,1,9,14,2014,4,"Algeria",31
"79",1,2008,4,71.1826,0,0,0,4.855,1,9,14,2014,4,"Algeria",31
"80",1,2009,4,72.7309,0,0,0,5.743,1,9,14,2014,4,"Algeria",31
"81",1,2010,4,74.9437,0,0,0,3.913,1,9,14,2014,4,"Algeria",31
"82",1,2011,4,76.0563,0,0,0,4.522,1,9,14,2014,4,"Algeria",31
"83",1,2012,4,78.1025,0,0,0,8.916,1,9,14,2014,4,"Algeria",31
"84",1,2013,4,78.1487013,0,0,0,3.255,1,9,14,2014,4,"Algeria",31
"85",1,2014,4,87.9706983,0,0,0,2.917,1,9,14,2014,4,"Algeria",31
"86",2,1921,0,1.25e-08,0,0,0,29.62962963,0,22,26,1940,7,"Angola",55
"87",2,1922,0,2.21e-08,0,0,0,45.71428571,0,22,26,1940,7,"Angola",55
"88",2,1923,0,2.81e-08,0,0,0,68.62745098,0,22,26,1940,7,"Angola",55
"89",2,1924,0,2.08e-08,0,0,0,126.744186,0,22,26,1940,7,"Angola",55
"90",2,1925,0,1.95e-08,0,0,0,-27.17948718,0,22,26,1940,7,"Angola",55
"91",2,1926,0,1.95e-08,0,0,0,-7.042253521,0,22,26,1940,7,"Angola",55
"92",2,1927,0,2.02e-08,0,0,0,-17.42424242,0,22,26,1940,7,"Angola",55
"93",2,1928,0,2.27e-08,0,0,0,-9.174311927,0,22,26,1940,7,"Angola",55
"94",2,1929,0,2.22e-08,0,0,0,-5.050505051,0,22,26,1940,7,"Angola",55
"95",2,1930,0,2.23e-08,0,0,0,-5.319148936,0,22,26,1940,7,"Angola",55
"96",2,1931,0,3.1e-08,0,0,0,0,0,22,26,1940,7,"Angola",55
"97",2,1932,0,3.31e-08,0,0,0,-2.247191011,0,22,26,1940,7,"Angola",55
"98",2,1933,0,2.13e-08,0,0,0,2.298850575,0,22,26,1940,7,"Angola",55
"99",2,1934,0,2.22e-08,0,0,0,3.370786517,0,22,26,1940,7,"Angola",55
"100",2,1935,0,2.23e-08,0,0,0,5.434782609,0,22,26,1940,7,"Angola",55
"101",2,1936,0,2.25e-08,0,0,0,-1.030927835,0,22,26,1940,7,"Angola",55
"102",2,1937,0,2.21e-08,0,0,0,2.083333333,0,22,26,1940,7,"Angola",55
"103",2,1938,0,2.36e-08,0,0,0,2.040816327,0,22,26,1940,7,"Angola",55
"104",2,1939,0,2.77e-08,0,0,0,1,0,22,26,1940,7,"Angola",55
"105",2,1940,0,2.51e-08,0,0,0,13.86138614,0,22,26,1940,7,"Angola",55
"106",2,1941,0,2.5e-08,0,0,0,16.52173913,0,22,26,1960,7,"Angola",55
"107",2,1942,0,2.5e-08,0,0,0,17.91044776,0,22,26,1960,7,"Angola",55
"108",2,1943,0,2.5e-08,0,0,0,13.92405063,0,22,26,1960,7,"Angola",55
"109",2,1944,0,2.5e-08,0,0,0,7.777777778,0,22,26,1960,7,"Angola",55
"110",2,1945,0,2.5e-08,0,0,0,5.154639175,0,22,26,1960,7,"Angola",55
"111",2,1946,0,2.63e-08,0,0,0,4.901960784,0,22,26,1960,7,"Angola",55
"112",2,1947,0,2.5e-08,0,0,0,13.55140187,0,22,26,1960,7,"Angola",55
"113",2,1948,0,2.58e-08,0,0,0,-16.87242798,0,22,26,1960,7,"Angola",55
"114",2,1949,0,2.86e-08,0,0,0,-0.99009901,0,22,26,1960,7,"Angola",55
"115",2,1950,0,2.91e-08,0,0,0,4,0,22,26,1960,7,"Angola",55
"116",2,1951,0,2.91e-08,0,0,0,-7.692307692,0,22,26,1960,7,"Angola",55
"117",2,1952,0,2.9e-08,0,0,0,3.125,0,22,26,1960,7,"Angola",55
"118",2,1953,0,2.9e-08,0,0,0,0,0,22,26,1960,7,"Angola",55
"119",2,1954,0,2.88e-08,0,0,0,-4.04040404,0,22,26,1960,7,"Angola",55
"120",2,1955,0,2.88e-08,0,0,0,0,0,22,26,1960,7,"Angola",55
"121",2,1956,0,2.88e-08,0,0,0,3.157894737,0,22,26,1960,7,"Angola",55
"122",2,1957,0,2.88e-08,0,0,0,1.020408163,0,22,26,1960,7,"Angola",55
"123",2,1958,0,2.88e-08,0,0,0,2.02020202,0,22,26,1960,7,"Angola",55
"124",2,1959,0,2.89e-08,0,0,0,0,0,22,26,1960,7,"Angola",55
"125",2,1960,0,2.88e-08,0,0,0,-0.99009901,0,22,26,1960,7,"Angola",55
"126",2,1961,0,2.88e-08,0,0,0,2,0,22,26,1980,7,"Angola",55
"127",2,1962,0,2.89e-08,0,0,0,5.882352941,0,22,26,1980,7,"Angola",55
"128",2,1970,0,2.88e-08,0,0,0,7.965434021,0,22,26,1980,7,"Angola",55
"129",2,1971,0,2.76e-08,0,0,0,5.777758599,0,22,26,1980,7,"Angola",55
"130",2,1972,0,2.7e-08,0,0,0,15.79827455,0,22,26,1980,7,"Angola",55
"131",2,1973,0,2.58e-08,0,0,0,15.67485015,0,22,26,1980,7,"Angola",55
"132",2,1974,0,2.46e-08,0,0,0,27.41525989,0,22,26,1980,7,"Angola",55
"133",2,1975,0,2.75e-08,0,0,0,29.00043489,1,22,26,1980,7,"Angola",55
"134",2,1976,0,2.99e-08,1,0,0,80.69990445,1,22,26,1980,7,"Angola",55
"135",2,1977,0,2.99e-08,0,0,0,69.00935079,1,22,26,1980,7,"Angola",55
"136",2,1978,0,2.99e-08,0,0,0,48.46106867,1,22,26,1980,7,"Angola",55
"137",2,1979,0,2.99e-08,0,0,0,101.3013176,1,22,26,1980,7,"Angola",55
"138",2,1980,0,2.99e-08,0,0,0,46.70755462,1,22,26,1980,7,"Angola",55
"139",2,1991,0,1.8e-07,0,1,0,85.265,1,22,26,2000,7,"Angola",55
"140",2,1992,0,5.5e-07,1,1,0,299.097,1,22,26,2000,7,"Angola",55
"141",2,1993,0,6.5e-06,1,1,0,1379.476,1,22,26,2000,7,"Angola",55
"142",2,1994,0,0.000509262,1,1,0,949.771,1,22,26,2000,7,"Angola",55
"143",2,1995,0,0.005692,1,1,0,2672.23,1,22,26,2000,7,"Angola",55
"144",2,1996,0,0.201994,1,1,0,4146.01,1,22,26,2000,7,"Angola",55
"145",2,1997,0,0.262376,1,1,0,221.492,1,22,26,2000,7,"Angola",55
"146",2,1998,0,0.6965,1,1,0,107.429,1,22,26,2000,7,"Angola",55
"147",2,1999,0,5.57992,1,1,0,248.248,1,22,26,2000,7,"Angola",55
"148",2,2000,0,16.81784,1,1,0,325.029,1,22,26,2000,7,"Angola",55
"149",2,2001,0,31.94936,1,1,0,152.586,1,22,26,2014,7,"Angola",55
"150",2,2002,0,58.66637,1,1,0,108.893,1,22,26,2014,7,"Angola",55
"151",2,2003,0,79.08149,0,1,0,98.342,1,22,26,2014,7,"Angola",55
"152",2,2004,0,85.98779,0,0,0,43.559,1,22,26,2014,7,"Angola",55
"153",2,2005,0,80.77951,0,0,0,22.961,1,22,26,2014,7,"Angola",55
"154",2,2006,0,80.26442,0,0,0,13.305,1,22,26,2014,7,"Angola",55
"155",2,2007,0,75.023,0,0,0,12.249,1,22,26,2014,7,"Angola",55
"156",2,2008,0,75.169,0,0,0,12.465,1,22,26,2014,7,"Angola",55
"157",2,2009,0,89.398,0,0,0,13.721,1,22,26,2014,7,"Angola",55
"158",2,2010,0,92.643,0,0,0,14.48,1,22,26,2014,7,"Angola",55
"159",2,2011,0,95.272,0,0,0,13.484,1,22,26,2014,7,"Angola",55
"160",2,2012,0,95.82588521,0,0,0,10.285,1,22,26,2014,7,"Angola",55
"161",2,2013,0,97.56,0,0,0,8.782,1,22,26,2014,7,"Angola",55
"162",2,2014,0,101.49,0,0,0,7.296,1,22,26,2014,7,"Angola",55
"163",10,1957,19,209.9498515,0,0,0,6.818181818,0,2,2,1960,19,"Central African Republic",42
"164",10,1958,19,245.2998265,0,0,0,12.76595745,0,2,2,1960,19,"Central African Republic",42
"165",10,1959,19,245.4498264,0,0,0,3.773584906,0,2,2,1960,19,"Central African Republic",42
"166",10,1960,19,245.1298266,0,0,0,10.90909091,1,2,2,1960,19,"Central African Republic",42
"167",10,1961,19,245.0648267,0,0,0,6.557377049,1,2,2,1980,19,"Central African Republic",42
"168",10,1962,19,245.0048267,0,0,0,7.692307692,1,2,2,1980,19,"Central African Republic",42
"169",10,1963,19,245.0998266,0,0,0,3.714285714,1,2,2,1980,19,"Central African Republic",42
"170",10,1964,19,245.0048267,0,0,0,10.05509642,1,2,2,1980,19,"Central African Republic",42
"171",10,1965,19,245.0748266,0,0,0,9.386733417,1,2,2,1980,19,"Central African Republic",42
"172",10,1966,19,247.5898249,0,0,0,2.745995423,1,2,2,1980,19,"Central African Republic",42
"173",10,1967,19,245.4248264,0,0,0,1.893095768,1,2,2,1980,19,"Central African Republic",42
"174",10,1968,19,247.404825,0,0,0,4.808743169,1,2,2,1980,19,"Central African Republic",42
"175",10,1969,19,277.9148034,0,0,0,0.521376434,1,2,2,1980,19,"Central African Republic",42
"176",10,1970,19,276.0248048,0,0,0,3.734439834,1,2,2,1980,19,"Central African Republic",42
"177",10,1971,19,261.2248152,0,0,0,27.69953052,1,2,2,1980,19,"Central African Republic",42
"178",10,1972,19,256.0498189,0,0,0,-8.823529412,1,2,2,1980,19,"Central African Republic",42
"179",10,1973,19,235.4248335,0,0,0,5.64516129,1,2,2,1980,19,"Central African Republic",42
"180",10,1974,19,222.2248428,0,0,0,9.541984733,1,2,2,1980,19,"Central African Republic",42
"181",10,1975,19,224.2748413,0,0,0,16.02787456,1,2,2,1980,19,"Central African Republic",42
"182",10,1976,19,248.4873242,0,0,0,10.51051051,1,2,2,1980,19,"Central African Republic",42
"183",10,1977,19,235.2498335,0,0,0,11.14130435,1,2,2,1980,19,"Central African Republic",42
"184",10,1978,19,208.9998521,0,0,0,11.49144254,1,2,2,1980,19,"Central African Republic",42
"185",10,1979,19,200.9998578,0,0,0,9.210526316,1,2,2,1980,19,"Central African Republic",42
"186",10,1980,19,225.7998402,0,0,0,13.3,1,2,2,1980,19,"Central African Republic",42
"187",10,1981,19,287.3997967,0,1,0,14.66,1,2,2,2000,19,"Central African Republic",42
"188",10,1982,19,336.2497621,0,0,0,13.243,1,2,2,2000,19,"Central African Republic",42
"189",10,1983,19,417.3747047,0,1,0,14.558,1,2,2,2000,19,"Central African Republic",42
"190",10,1984,19,479.5996607,0,1,0,2.604,1,2,2,2000,19,"Central African Republic",42
"191",10,1985,19,378.0497326,0,1,0,10.457,1,2,2,2000,19,"Central African Republic",42
"192",10,1986,19,322.7497717,0,1,0,2.411,1,2,2,2000,19,"Central African Republic",42
"193",10,1987,19,266.9998111,0,1,0,-6.986,1,2,2,2000,19,"Central African Republic",42
"194",10,1988,19,302.9497857,0,1,0,-3.934,1,2,2,2000,19,"Central African Republic",42
"195",10,1989,19,289.3997953,0,1,0,0.645,1,2,2,2000,19,"Central African Republic",42
"196",10,1990,19,256.4498186,0,1,0,-0.203,1,2,2,2000,19,"Central African Republic",42
"197",10,1991,19,258.9998168,0,1,0,-2.848,1,2,2,2000,19,"Central African Republic",42
"198",10,1992,19,275.3248052,0,1,0,-0.757,1,2,2,2000,19,"Central African Republic",42
"199",10,1993,19,294.7747915,0,1,0,-2.909,1,2,2,2000,19,"Central African Republic",42
"200",10,1994,19,534.5996218,0,1,0,24.55,1,2,2,2000,19,"Central African Republic",42
"201",10,1995,19,489.9996534,0,1,0,19.2,1,2,2,2000,19,"Central African Republic",42
"202",10,1996,19,523.6996296,0,1,0,3.723,1,2,2,2000,19,"Central African Republic",42
"203",10,1997,19,598.8095764,0,1,0,1.597,1,2,2,2000,19,"Central African Republic",42
"204",10,1998,19,562.2096023,0,1,0,-1.871,1,2,2,2000,19,"Central African Republic",42
"205",10,1999,19,652.9534143,0,1,0,-1.415,1,2,2,2000,19,"Central African Republic",42
"206",10,2000,19,704.9511016,0,1,0,3.202,1,2,2,2000,19,"Central African Republic",42
"207",10,2001,19,744.3061387,0,1,0,3.843,1,2,2,2014,19,"Central African Republic",42
"208",10,2002,19,625.4953752,0,1,0,2.298,1,2,2,2014,19,"Central African Republic",42
"209",10,2003,19,519.3642122,0,1,0,4.353,1,2,2,2014,19,"Central African Republic",42
"210",10,2004,19,481.5777109,0,1,0,-2.244,1,2,2,2014,19,"Central African Republic",42
"211",10,2005,19,556.0371281,0,1,0,2.885,1,2,2,2014,19,"Central African Republic",42
"212",10,2006,19,498.0690964,0,1,0,6.694,1,2,2,2014,19,"Central African Republic",42
"213",10,2007,19,445.5926907,0,1,0,0.935,1,2,2,2014,19,"Central African Republic",42
"214",10,2008,19,471.3350578,0,1,0,9.262,1,2,2,2014,19,"Central African Republic",42
"215",10,2009,19,455.3359711,0,1,0,3.522,1,2,2,2014,19,"Central African Republic",42
"216",10,2010,19,490.9122886,0,1,0,1.491,1,2,2,2014,19,"Central African Republic",42
"217",10,2011,19,506.9611253,0,1,0,1.195,1,2,2,2014,19,"Central African Republic",42
"218",10,2012,19,497.1631044,0,1,0,5.874,1,2,2,2014,19,"Central African Republic",42
"219",10,2013,19,475.6413603,0,1,0,6.552,1,2,2,2014,19,"Central African Republic",42
"220",10,2014,19,540.2825138,0,1,0,11.584,1,2,2,2014,19,"Central African Republic",42
"221",15,1952,4,0,0,0,0,16.21609969,0,1,4,1960,4,"Ivory Coast",13
"222",15,1953,4,0,0,0,0,2.326185353,0,1,4,1960,4,"Ivory Coast",13
"223",15,1954,4,0,0,0,0,-2.273304086,0,1,4,1960,4,"Ivory Coast",13
"224",15,1955,4,0,0,0,0,2.326185353,0,1,4,1960,4,"Ivory Coast",13
"225",15,1956,4,0,0,0,0,4.54479533,0,1,4,1960,4,"Ivory Coast",13
"226",15,1957,4,0,0,0,0,13.04340287,0,1,4,1960,4,"Ivory Coast",13
"227",15,1958,4,0,0,0,0,21.15476063,0,1,4,1960,4,"Ivory Coast",13
"228",15,1959,4,0,0,0,0,6.348281887,0,1,4,1960,4,"Ivory Coast",13
"229",15,1960,4,0,0,0,0,-2.152483452,1,1,4,1960,4,"Ivory Coast",13
"230",15,1961,4,0,0,0,0,14.43033046,1,1,4,1980,4,"Ivory Coast",13
"231",15,1962,4,0,0,0,0,-0.177568901,1,1,4,1980,4,"Ivory Coast",13
"232",15,1963,4,0,0,0,0,8.719549217,1,1,4,1980,4,"Ivory Coast",13
"233",15,1964,4,0,0,0,0,-3.169044947,1,1,4,1980,4,"Ivory Coast",13
"234",15,1965,4,0,0,0,0,1.757528693,1,1,4,1980,4,"Ivory Coast",13
"235",15,1966,4,0,0,0,0,4.665098294,1,1,4,1980,4,"Ivory Coast",13
"236",15,1967,4,0,0,0,0,2.766186537,1,1,4,1980,4,"Ivory Coast",13
"237",15,1968,4,0,0,0,0,7.747595621,1,1,4,1980,4,"Ivory Coast",13
"238",15,1969,4,0,0,0,0,2.502927383,1,1,4,1980,4,"Ivory Coast",13
"239",15,1970,4,278,0,0,0,8.075116891,1,1,4,1980,4,"Ivory Coast",13
"240",15,1971,4,264,0,0,0,-1.07225635,1,1,4,1980,4,"Ivory Coast",13
"241",15,1972,4,255.5,0,0,0,1.194615424,1,1,4,1980,4,"Ivory Coast",13
"242",15,1973,4,238,0,0,0,12.9325741,1,1,4,1980,4,"Ivory Coast",13
"243",15,1974,4,222,0,0,0,18.22418299,1,1,4,1980,4,"Ivory Coast",13
"244",15,1975,4,220,0,0,0,10.61769304,1,1,4,1980,4,"Ivory Coast",13
"245",15,1976,4,247,0,0,0,12.90885269,1,1,4,1980,4,"Ivory Coast",13
"246",15,1977,4,236,0,0,0,24.48243736,1,1,4,1980,4,"Ivory Coast",13
"247",15,1978,4,243.5,0,0,0,16.03173523,1,1,4,1980,4,"Ivory Coast",13
"248",15,1979,4,205,0,0,0,21.75954473,1,1,4,1980,4,"Ivory Coast",13
"249",15,1980,4,221,0,0,0,8.81,1,1,4,1980,4,"Ivory Coast",13
"250",15,1981,4,290,0,0,0,8.682,1,1,4,2000,4,"Ivory Coast",13
"251",15,1982,4,352,0,0,0,7.389,1,1,4,2000,4,"Ivory Coast",13
"252",15,1983,4,450,0,1,0,5.879,1,1,4,2000,4,"Ivory Coast",13
"253",15,1984,4,486.5,0,1,0,4.281,1,1,4,2000,4,"Ivory Coast",13
